name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_memset/4096/threads:1",2319363,605.901,603.86,ns,5.42642e+10,6.78303e+09,,,
"BM_memset/8192/threads:1",1161903,1209.8,1205.31,ns,5.43727e+10,6.79659e+09,,,
"BM_memset/16384/threads:1",570530,2445.54,2438.83,ns,5.37439e+10,6.71798e+09,,,
"BM_memset/32768/threads:1",271240,5267.47,5239.83,ns,5.00291e+10,6.25364e+09,,,
"BM_memset/65536/threads:1",133632,10507,10493.4,ns,4.99638e+10,6.24548e+09,,,
"BM_memset/131072/threads:1",66802,20960.4,20902.4,ns,5.01653e+10,6.27066e+09,,,
"BM_memset/262144/threads:1",32104,43622.8,43423.8,ns,4.8295e+10,6.03688e+09,,,
"BM_memset/524288/threads:1",16322,88183.3,87580.5,ns,4.78908e+10,5.98636e+09,,,
"BM_memset/1048576/threads:1",8050,174404,173873,ns,4.82456e+10,6.03069e+09,,,
"BM_memset/2097152/threads:1",3240,442132,440895,ns,3.80527e+10,4.75658e+09,,,
"BM_memset/4194304/threads:1",1000,1.23543e+06,1.23183e+06,ns,2.72394e+10,3.40492e+09,,,
"BM_memset/8388608/threads:1",680,2.14972e+06,2.13766e+06,ns,3.13936e+10,3.92421e+09,,,
"BM_memset/16777216/threads:1",300,4.43845e+06,4.41622e+06,ns,3.0392e+10,3.799e+09,,,
"BM_memset/33554432/threads:1",163,8.42752e+06,8.35145e+06,ns,3.21424e+10,4.0178e+09,,,
"BM_memset/67108864/threads:1",84,1.76837e+07,1.75888e+07,ns,3.05234e+10,3.81543e+09,,,
"BM_memset/134217728/threads:1",40,4.07184e+07,3.90863e+07,ns,2.74711e+10,3.43388e+09,,,
"BM_memset/268435456/threads:1",18,9.42316e+07,8.86842e+07,ns,2.42149e+10,3.02687e+09,,,
